year,institute_name,academic_program_name,seat_type,gender,opening_rank,closing_rank
2022,IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),155,203
2022,IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,99,304
2022,IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),247,650
2022,IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,28,28
2022,IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,35,135
2022,IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),61,534
2022,IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,28,102
2022,IIT Bombay,"Electrical Engineering (4 Years, B. Tech)",ST,Female-only (incl Supernumerary),208,208
2022,IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,374,866
2022,IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Female-only (incl Supernumerary),1379,1901
2022,IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN (PwD),Gender-Neutral,114,114
2022,IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN (PwD),Female-only (incl Supernumerary),82,82
2022,IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,117,228
2022,IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",EWS,Female-only (incl Supernumerary),273,445
2022,IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,351,542
2022,IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Female-only (incl Supernumerary),843,1315
2022,IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL (PwD),Gender-Neutral,58,58
2022,IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,138,303
2022,IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",SC,Female-only (incl Supernumerary),543,832
2022,IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",ST,Gender-Neutral,105,217
2022,IIT Bombay,"Engineering Physics (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),1187,1187
2022,IIT Bombay,"Environmental Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,3926,4736
2022,IIT Bombay,"Environmental Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Female-only (incl Supernumerary),8187,9590
2022,IIT Bombay,"Environmental Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN (PwD),Gender-Neutral,145,145
2022,IIT Bombay,"Environmental Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,854,1001
2022,IIT Bombay,"Environmental Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",EWS,Female-only (incl Supernumerary),1928,1928
2022,IIT Bombay,"Environmental Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,2088,2680
2022,IIT Bombay,"Environmental Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Female-only (incl Supernumerary),5228,5508
2022,IIT Bombay,"Environmental Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,1095,1469
2022,IIT Bombay,"Environmental Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",SC,Female-only (incl Supernumerary),2454,2454
2022,IIT Bombay,"Environmental Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",ST,Gender-Neutral,715,847
2022,IIT Bombay,"Environmental Science and Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",ST,Female-only (incl Supernumerary),1239,1239
2022,IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,141,1406
2022,IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),971,3036
2022,IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,35,81
2022,IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,175,328
2022,IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),556,958
2022,IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,357,836
2022,IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),1060,2465
2022,IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,33,70
2022,IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,142,369
2022,IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),625,1039
2022,IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",SC (PwD),Gender-Neutral,10,10
2022,IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,26,222
2022,IIT Bombay,"Mechanical Engineering (4 Years, B. Tech)",ST,Female-only (incl Supernumerary),349,503
2022,IIT Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,1409,1492
2022,IIT Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Female-only (incl Supernumerary),3531,4102
2022,IIT Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN (PwD),Gender-Neutral,168,168
2022,IIT Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, B. Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,410,411
2022,IIT Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,883,991
2022,IIT Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Female-only (incl Supernumerary),2992,3300
2022,IIT Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, B. Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,443,469
2022,IIT Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, B. Tech - M.Tech Dual Deg.)",SC,Female-only (incl Supernumerary),1349,1349
2022,IIT Bombay,"Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing (5 Years, B. Tech - M.Tech Dual Deg.)",ST,Gender-Neutral,292,303
2022,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B. Tech)",OPEN,Gender-Neutral,2476,3783
2022,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),6625,8417
2022,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,169,60
2022,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B. Tech)",EWS,Gender-Neutral,572,793
2022,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),1471,1710
2022,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1243,2075
2022,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),3797,5086
2022,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B. Tech)",SC,Gender-Neutral,890,1066
2022,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),1871,2312
2022,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B. Tech)",ST,Gender-Neutral,406,602
2022,IIT Bombay,"Metallurgical Engineering and Materials Science (4 Years, B. Tech)",ST,Female-only (incl Supernumerary),716,833
2022,IIT Bombay<br>,"Chemistry (4 Years, Bachelor of Science)",ST<br>,Female-only (incl Supernumerary) ,1278,1278
2022,IIT Bombay<br>,"Electrical Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",ST<br>,Female-only (incl Supernumerary) ,553,553
2022,~~ IIT Bombay~~,"Civil Engineering (4 Years, B. Tech)",~~OPEN~~,Gender-Neutral,1941,3471
2022,~~ IIT Bombay~~,"Civil Engineering (4 Years, B. Tech)",~~ST~~,Female-only (incl Supernumerary),526,612
2022,~~ IIT Bombay~~,"Engineering Physics (4 Years, B. Tech)",~~EWS~~,Gender-Neutral,190,649
2022,~~ IIT Bombay~~,"Engineering Physics (4 Years, B. Tech)",~~ST~~,Female-only (incl Supernumerary),308,308
2022,~~ IIT Bombay~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OPEN (PwD)~~<br>,Gender-Neutral ,141,156
2022,~~ IIT Bombay~~<br>,"Civil Engineering (4 Years, B. Tech)",~~EWS~~<br>,Gender-Neutral ,457,693
2022,~~ IIT Bombay~~<br>,"Civil Engineering (4 Years, B. Tech)",~~EWS (PwD)~~<br>,Gender-Neutral ,2,2
2022,~~ IIT Bombay~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OBC-NCL (PwD)~~<br>,Gender-Neutral ,38,68
2022,~~ IIT Bombay~~<br>,"Civil Engineering (4 Years, B. Tech)",~~SC~~<br>,Gender-Neutral ,253,851
2022,~~ IIT Bombay~~<br>,"Civil Engineering (4 Years, B. Tech)",~~SC~~<br>,Female-only (incl Supernumerary) ,1193,1817
2022,~~ IIT Bombay~~<br>,"Energy Engineering (4 Years, B. Tech)",~~OPEN (PwD)~~<br>,Gender-Neutral ,118,118
2022,~~ IIT Bombay~~<br>,"Energy Engineering (4 Years, B. Tech)",~~EWS~~<br>,Gender-Neutral ,582,651
2022,~~ IIT Bombay~~<br>,"Energy Engineering (4 Years, B. Tech)",~~EWS~~<br>,Female-only (incl Supernumerary) ,1825,1825
2022,~~ IIT Bombay~~<br>,"Energy Engineering (4 Years, B. Tech)",~~OBC-NCL~~<br>,Female-only (incl Supernumerary) ,4336,5145
2022,~~ IIT Bombay~~<br>,"Energy Engineering (4 Years, B. Tech)",~~SC~~<br>,Gender-Neutral ,873,1045
2022,~~ IIT Bombay~~<br>,"Energy Engineering (4 Years, B. Tech)",~~ST~~<br>,Gender-Neutral ,555,640
2022,~~ IIT Bombay~~<br>,"Engineering Physics (4 Years, B. Tech)",~~OPEN~~<br>,Female-only (incl Supernumerary) ,2113,3349
2022,~~ IIT Bombay~~<br>,"Engineering Physics (4 Years, B. Tech)",~~OPEN (PwD)~~<br>,Gender-Neutral ,123,123
2022,~~ IIT Bombay~~<br>,"Engineering Physics (4 Years, B. Tech)",~~OBC-NCL~~<br>,Gender-Neutral ,1061,1569
2022,~~ IIT Bombay~~<br>,"Engineering Physics (4 Years, B. Tech)",~~OBC-NCL~~<br>,Female-only (incl Supernumerary) ,1758,3254
2022,~~ IIT Bombay~~<br>,"Engineering Physics (4 Years, B. Tech)",~~SC~~<br>,Gender-Neutral ,498,774
2022,~~IIT Bombay~~<br>,"Civil Engineering (4 Years, B. Tech)",~~EWS~~<br>,Female-only (incl Supernumerary) ,1370,1628
2022,~~IIT Bombay~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OBC-NCL~~<br>,Gender-Neutral ,1022,1633
2022,~~IIT Bombay~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OBC-NCL~~<br>,Female-only (incl Supernumerary) ,2638,4889
2022,~~IIT Bombay~~<br>,"Civil Engineering (4 Years, B. Tech)",~~ST~~<br>,Gender-Neutral ,72,257
2022,~~IIT Bombay~~<br>,"Energy Engineering (4 Years, B. Tech)",~~OPEN~~<br>,Gender-Neutral ,1116,2381
2022,~~IIT Bombay~~<br>,"Energy Engineering (4 Years, B. Tech)",~~OPEN~~<br>,Female-only (incl Supernumerary) ,3498,5022
2022,~~IIT Bombay~~<br>,"Energy Engineering (4 Years, B. Tech)",~~OBC-NCL~~<br>,Gender-Neutral ,1204,1710
2022,~~IIT Bombay~~<br>,"Energy Engineering (4 Years, B. Tech)",~~SC~~<br>,Female-only (incl Supernumerary) ,1567,1567
2022,~~IIT Bombay~~<br>,"Energy Engineering (4 Years, B. Tech)",~~ST~~<br>,Female-only (incl Supernumerary) ,904,904
2022,~~IIT Bombay~~<br>,"Engineering Physics (4 Years, B. Tech)",~~OPEN~~<br>,Gender-Neutral ,200,1452
2022,~~IIT Bombay~~<br>,"Engineering Physics (4 Years, B. Tech)",~~OBC-NCL (PwD)~~<br>,Gender-Neutral ,60,60
2022,~~IIT Bombay~~<br>,"Engineering Physics (4 Years, B. Tech)",~~SC~~<br>,Female-only (incl Supernumerary) ,1606,1684
2022,~~IIT Bombay~~<br>,"Engineering Physics (4 Years, B. Tech)",~~ST~~<br>,Gender-Neutral ,322,615
2022,IIT Mandi,"Bio Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,12757,15216
2022,IIT Mandi,"Bio Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OPEN,Female-only (incl Supernumerary),18277,22169
2022,IIT Mandi,"Bio Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,2246,2271
2022,IIT Mandi,"Bio Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",EWS,Female-only (incl Supernumerary),4097,4097
2022,IIT Mandi,"Bio Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,4900,5410
2022,IIT Mandi,"Bio Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,2798,2917
2022,IIT Mandi,"Bio Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",SC,Female-only (incl Supernumerary),3915,3915
2022,IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,1846,3017
2022,IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),5239,5988
2022,IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",OPEN (PwD),Female-only (incl Supernumerary),139,139
2022,IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,419,462
2022,IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),1087,1087
2022,IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",EWS (PwD),Gender-Neutral,9,9
2022,IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,764,1212
2022,IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),2446,2572
2022,IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,59,59
2022,IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",SC,Gender-Neutral,447,636
2022,IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),1286,1309
2022,IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",ST,Gender-Neutral,263,310
2022,IIT Mandi,"Computer Science and Engineering (4 Years, B. Tech)",ST,Female-only (incl Supernumerary),307,307
2022,IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,3604,3974
2022,IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),6307,6490
2022,IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,10,10
2022,IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,466,521
2022,IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),1281,1281
2022,IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1239,1678
2022,IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),2623,2866
2022,IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",SC,Gender-Neutral,825,966
2022,IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),1812,1812
2022,IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",ST,Gender-Neutral,479,505
2022,IIT Mandi,"Data Science and Engineering (4 Years, B. Tech)",ST,Female-only (incl Supernumerary),559,559
2022,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,4618,6946
2022,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),8217,11782
2022,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,918,1195
2022,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),2034,2034
2022,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,1888,2742
2022,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),3238,5828
2022,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,969,1613
2022,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),2245,2323
2022,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,718,844
2022,IIT Mandi,"Engineering Physics (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),19812,19876
2022,IIT Mandi,"Mechanical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,7016,10038
2022,IIT Mandi,"Mechanical Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),13581,16438
2022,IIT Mandi,"Mechanical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,1376,1639
2022,IIT Mandi,"Mechanical Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),2863,2863
2022,IIT Mandi,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,3509,3849
2022,IIT Mandi,"Mechanical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),5939,7634
2022,IIT Mandi,"Mechanical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,1633,2092
2022,IIT Mandi,"Mechanical Engineering (4 Years, B. Tech)",SC,Female-only (incl Supernumerary),3157,3240
2022,IIT Mandi,"Mechanical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,922,994
2022,IIT Mandi,"Mechanical Engineering (4 Years, B. Tech)",ST,Female-only (incl Supernumerary),1183,1183
2022,IIT Mandi<br>,"Bio Engineering (5 Years, B. Tech - M.Tech Dual Deg.)",ST<br>,Gender-Neutral ,1433,1446
2022,IIT Mandi<br>,"Electrical Engineering (4 Years, B. Tech)",ST<br>,Female-only (incl Supernumerary) ,887,887
2022,~~IIT Mandi~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OPEN~~<br>,Gender-Neutral ,10378,12801
2022,~~IIT Mandi~~<br>,"Civil Engineering (4 Years, B. Tech)",~~EWS~~<br>,Female-only (incl Supernumerary) ,3390,3390
2022,~~IIT Mandi~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OBC-NCL~~<br>,Female-only (incl Supernumerary) ,7402,8017
2022,~~IIT Mandi~~<br>,"Civil Engineering (4 Years, B. Tech)",~~SC~~<br>,Gender-Neutral ,1995,2347
2022,~~IIT Mandi~~<br>,"Engineering Physics (4 Years, B. Tech)",~~EWS~~<br>,Gender-Neutral ,1865,1877
2022,~~IIT Mandi~~<br>,"Engineering Physics (4 Years, B. Tech)",~~SC~~<br>,Gender-Neutral ,2241,2749
2022,~~ IIT Mandi~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OPEN~~<br>,Female-only (incl Supernumerary) ,17662,20745
2022,~~ IIT Mandi~~<br>,"Civil Engineering (4 Years, B. Tech)",~~EWS~~<br>,Gender-Neutral ,1913,2019
2022,~~ IIT Mandi~~<br>,"Civil Engineering (4 Years, B. Tech)",~~OBC-NCL~~<br>,Gender-Neutral ,3730,4468
2022,~~ IIT Mandi~~<br>,"Civil Engineering (4 Years, B. Tech)",~~SC~~<br>,Female-only (incl Supernumerary) ,3161,3161
2022,~~ IIT Mandi~~<br>,"Civil Engineering (4 Years, B. Tech)",~~ST~~<br>,Gender-Neutral ,813,864
2022,~~ IIT Mandi~~<br>,"Engineering Physics (4 Years, B. Tech)",~~EWS~~<br>,Female-only (incl Supernumerary) ,3188,3188
2022,~~ IIT Mandi~~<br>,"Engineering Physics (4 Years, B. Tech)",~~OBC-NCL~~<br>,Gender-Neutral ,3963,4633
2022,~~ IIT Mandi~~<br>,"Engineering Physics (4 Years, B. Tech)",~~OBC-NCL~~<br>,Female-only (incl Supernumerary) ,8533,9020
2022,~~ IIT Mandi~~<br>,"Engineering Physics (4 Years, B. Tech)",~~SC~~<br>,Female-only (incl Supernumerary) ,3556,3556
2022,~~ IIT Mandi~~,"Civil Engineering (4 Years, B. Tech)",~~ST~~,Female-only (incl Supernumerary),1255,1255
2022,~~ IIT Mandi~~,"Engineering Physics (4 Years, B. Tech)",~~OPEN~~,Gender-Neutral,8818,11691
2022,~~ IIT Mandi~~,"Engineering Physics (4 Years, B. Tech)",~~ST~~,Gender-Neutral,1299,1311
2022,IIT Delhi,"Biotechnology and Biochemical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,2747,4797
2022,IIT Delhi,"Biotechnology and Biochemical Engineering (4 Years, B. Tech)",OPEN,Female-only (incl Supernumerary),4717,10103
2022,IIT Delhi,"Biotechnology and Biochemical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,850,937
2022,IIT Delhi,"Biotechnology and Biochemical Engineering (4 Years, B. Tech)",EWS,Female-only (incl Supernumerary),2308,2475
2022,IIT Delhi,"Biotechnology and Biochemical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,2173,2631
2022,IIT Delhi,"Biotechnology and Biochemical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (incl Supernumerary),4554,5994
2022,IIT Delhi,"Biotechnology and Biochemical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,940,1601
